"CARLOS E ELIANE LTDA ME(00007)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Geral","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Imposto Simples :","","","","","","Sim","","","","","","","","","","","","","","","","","","Fat. acima de 1.200.000 / ANO:","","","","","","","","","","","","","","","","Não","","","","","","","","","","Cód. Emp. WCont:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Últ. Livro...........:","","","","","","","","","","","","","","","","","","","","","","","","Últ. Ficha.................................:","","","","","","","","","","","","","","","","6","","","","","","","","","","FPAS....................:","","","","","","","","","","","","","515","","","","","","","","","",""
"","","Terceiro.............:","","","","","","","","","","","","","","","","","","","","","","","","Convênio (%) ..........................:","","","","","","","","","","","","","","","","0,00","","","","","","","","","","RAT .....................:","","","","","","","","","","","","","4744005","","","","","","","","","",""
"","","RAT (%).............:","","","","","","0,00","","","","","","","","","","","","","","","","","","Porte Empresa.........................:","","","","","","","","","","","","","","","","Micro Empresa","","","","","","","","","","Cód. de Rec. GPS...:","","","","","","","","","","","","","2003","","","","","","","","","",""
"","","Class. Tribut.............:","","","","","","","","","1","","","","","","","","","","","","","","","Empresa Construtora...............:","","","","","","","","","","","","","","","","Não","","","","","","","","","","SIAF...:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Ente Federativo.............:","","","","","","","","","","","","","","Não","","","","","","","","","","CNPJ Ente Federativo.............:","","","","","","","","","","","","","","","","","","","","","","","","","","Emp. Cooperativa...:","","","","","","","","","","","","","","Não","","","","","","","","",""
"","","Cooperativa.............:","","","","","","","","","","","","","","","","","","","","","","","","e-mails................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - eSocial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Regime Previdenc.......:","","","","","","","","","","","","Regime Geral da Previdência ","","","","","","","","","","","","Ent. Educ. Sem Fins Lucrat..:","","","","","","","","","","","","","","Não","","","","","","","Contrat. PCD....:","","","","","","","","","Dispensado","","","","","","","","","","","","","","","","","","",""
"","","Acordo Internacional.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Trabalho Temporário..........:","","","","","","","","","","","","","","Não","","","","","","","Contrat. Aprendiz...:","","","","","","","","","","","Dispensado de acordo com a ","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Flexibiliz. de Horários.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Número do Registro..:","","","","","","","","","","","","","","","","","","","","","Contrat. Interm. Ent. Educativa..:","","","","","","","","","","","","","","","","","","","","","Não","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - FGTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Grupo.................:","","","","","","","","","","","","","","","","","","","","","","","","Código DV...............................:","","","","","","","","","","","","","","","","","","","","","","","","","","Contato.................:","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Banco FGTS......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência .............:","","","","","",""," - ","","","","","","","","","","","","","","","","","","","","","Conta FGTS..........:","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Cent.........:","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cidade.....................................:","","","","","","","","","","","","","","","","","","","","","","","","","","UF.........................:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Domicílio...........:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cód. Centralização..................:","","","","","","","","","","","","","","","0","","","","","","","","","","","","","Categoria .............:","","","","","","","","","","","","","","","","","","","","",""
"","","Banco GFIP.......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência GFIP..........................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," - ","","","","","","","","","","","","","Conta GFIP..........:","","","","","","","","","","","","","","","","","","","","",""
